ENSG	ω_lower	ω	ω_upper	ω0_lower	ω0	ω0_upper	ωA_phy	category	TR_ID_Homo_sapiens	TR_ID_Chlorocebus_sabaeus	TR_ID_Bos_taurus	TR_ID_Equus_caballus	TR_ID_Ovis_aries	TR_ID_Capra_hircus	TR_ID_Canis_familiaris
ENSG00000186810_CXCR3	0.21897	0.236938	0.254134	0.228282	0.245839	0.264965	-0.008900999999999992	nearly-neutral	ENST00000373691	ENSCSAT00000009304	ENSBTAT00000019690	ENSECAT00000025236	ENSOART00000019111	NM_001285723.1	ENSCAFT00000027154
ENSG00000186812_ZNF397	0.220262	0.237073	0.254723	0.302966	0.321681	0.341091	-0.08460799999999999	unclassified	ENST00000330501	ENSCSAT00000015999	Null	ENSECAT00000016629	ENSOART00000006281	Null	ENSCAFT00000028457
ENSG00000186815_TPCN1	0.102614	0.10888	0.116174	0.108482	0.117397	0.126957	-0.008516999999999997	unclassified	ENST00000541517	ENSCSAT00000000439	ENSBTAT00000029530	ENSECAT00000017983	ENSOART00000009509	XM_018061168.1	ENSCAFT00000014391
ENSG00000186827_TNFRSF4	0.368486	0.39671	0.427701	0.378825	0.404641	0.428782	-0.007930999999999966	nearly-neutral	ENST00000379236	ENSCSAT00000017862	ENSBTAT00000020764	ENSECAT00000021228	ENSOART00000006667	XM_018060551.1	ENSCAFT00000030700
ENSG00000186834_HEXIM1	0.192808	0.211844	0.232304	0.221336	0.242313	0.264536	-0.030468999999999996	unclassified	ENST00000332499	ENSCSAT00000019109	ENSBTAT00000007955	ENSECAT00000000691	Null	XM_005693951.3	ENSCAFT00000037363
ENSG00000186847_KRT14	0.134027	0.145204	0.157471	0.105793	0.116853	0.12979	0.028351	adaptive	ENST00000167586	ENSCSAT00000001028	ENSBTAT00000036393	ENSECAT00000012078	ENSOART00000018621	XM_005693818.3	ENSCAFT00000025254
ENSG00000186862_PDZD7	0.195148	0.207022	0.219023	0.210735	0.223771	0.236337	-0.016748999999999986	unclassified	ENST00000619208	ENSCSAT00000003580	ENSBTAT00000032906	ENSECAT00000012616	ENSOART00000017581	XM_018041121.1	ENSCAFT00000038990
ENSG00000186866_POFUT2	0.0775265	0.084187	0.0911199	0.107508	0.11773	0.128508	-0.033543	unclassified	ENST00000349485	ENSCSAT00000005527	ENSBTAT00000010281	ENSECAT00000005806	ENSOART00000013596	XM_018052188.1	ENSCAFT00000044025
ENSG00000186868_MAPT	0.313838	0.332003	0.352364	0.298511	0.313995	0.328475	0.01800799999999997	unclassified	ENST00000415613	ENSCSAT00000001805	ENSBTAT00000064492	ENSECAT00000003582	ENSOART00000012295	XM_018065280.1	ENSCAFT00000021692
ENSG00000186871_ERCC6L	0.413333	0.430475	0.447733	0.424803	0.437471	0.449925	-0.006996000000000002	nearly-neutral	ENST00000334463	ENSCSAT00000009263	ENSBTAT00000007362	ENSECAT00000002395	ENSOART00000006426	XM_005700652.3	ENSCAFT00000036577
ENSG00000186889_TMEM17	0.143178	0.16089	0.179271	0.185252	0.207742	0.233055	-0.046852000000000005	unclassified	ENST00000335390	ENSCSAT00000012750	ENSBTAT00000044807	ENSECAT00000016478	ENSOART00000021917	XM_005686789.3	ENSCAFT00000004992
ENSG00000186891_TNFRSF18	0.383372	0.416252	0.450355	0.395448	0.422454	0.450441	-0.006201999999999985	nearly-neutral	ENST00000328596	ENSCSAT00000017861	ENSBTAT00000020759	ENSECAT00000022137	ENSOART00000006760	XM_018060552.1	ENSCAFT00000030704
ENSG00000186895_FGF3	0.112511	0.129853	0.14933	0.138619	0.158955	0.179386	-0.029102000000000017	unclassified	ENST00000334134	ENSCSAT00000007374	ENSBTAT00000011373	ENSECAT00000021513	ENSOART00000019163	XM_018042771.1	ENSCAFT00000016991
ENSG00000186897_C1QL4	0.0311873	0.037805	0.0450615	0.0542486	0.0660168	0.0794413	-0.028211800000000002	unclassified	ENST00000334221	ENSCSAT00000004159	ENSBTAT00000046215	ENSECAT00000002534	ENSOART00000020479	XM_005680115.3	ENSCAFT00000046845
ENSG00000186907_RTN4RL2	0.0691001	0.0786474	0.0889763	0.0768653	0.0908281	0.104384	-0.012180699999999989	unclassified	ENST00000335099	ENSCSAT00000004007	ENSBTAT00000016755	ENSECAT00000007468	ENSOART00000010360	XM_018059067.1	ENSCAFT00000043306
ENSG00000186908_ZDHHC17	0.02148	0.026053	0.0311413	0.034933	0.0419587	0.0498749	-0.015905700000000002	unclassified	ENST00000426126	ENSCSAT00000002046	ENSBTAT00000028999	ENSECAT00000007163	ENSOART00000016222	XM_018047585.1	ENSCAFT00000009212
ENSG00000186910_SERPINA11	0.240386	0.255256	0.271339	0.31625	0.334902	0.353452	-0.079646	unclassified	ENST00000334708	ENSCSAT00000009005	ENSBTAT00000025090	ENSECAT00000024496	ENSOART00000016237	XM_005695352.3	ENSCAFT00000027997
ENSG00000186918_ZNF395	0.155838	0.166523	0.177954	0.213554	0.228905	0.244642	-0.06238199999999999	unclassified	ENST00000344423	ENSCSAT00000014017	ENSBTAT00000000697	ENSECAT00000016761	ENSOART00000016263	XM_018051863.1	ENSCAFT00000013173
ENSG00000186943_OR13C8	0.264327	0.291951	0.320124	0.335388	0.366318	0.397982	-0.07436699999999996	unclassified	ENST00000335040	ENSCSAT00000018072	ENSBTAT00000050504	Null	ENSOART00000003369	Null	ENSCAFT00000004236
ENSG00000186951_PPARA	0.0523024	0.0568416	0.0618029	0.0804095	0.0889992	0.0977086	-0.0321576	unclassified	ENST00000407236	ENSCSAT00000003340	ENSBTAT00000010606	ENSECAT00000000699	ENSOART00000021157	XM_018048904.1	ENSCAFT00000001222
ENSG00000186952_TMEM232	0.430395	0.45419	0.478571	0.448068	0.467162	0.486224	-0.012972000000000039	nearly-neutral	ENST00000455884	ENSCSAT00000013151	ENSBTAT00000042614	ENSECAT00000024233	ENSOART00000020607	XM_013965812.2	ENSCAFT00000011853
ENSG00000186970_KRTAP15-1	0.403144	0.474904	0.561927	0.406852	0.465109	0.521779	0.009794999999999998	nearly-neutral	ENST00000334067	Null	Null	ENSECAT00000002822	ENSOART00000000840	NM_001285771.1	ENSCAFT00000014030
ENSG00000186976_EFCAB6	0.324103	0.334458	0.344558	0.387598	0.397703	0.407516	-0.063245	unclassified	ENST00000262726	ENSCSAT00000003552	ENSBTAT00000061180	ENSECAT00000008096	ENSOART00000020921	XM_013964311.2	ENSCAFT00000001400
ENSG00000186994_KANK3	0.2557	0.269145	0.282915	0.308165	0.323538	0.337718	-0.05439299999999997	unclassified	ENST00000593649	ENSCSAT00000006080	ENSBTAT00000003203	ENSECAT00000018386	ENSOART00000004041	XM_018050950.1	ENSCAFT00000029379
ENSG00000186998_EMID1	0.260895	0.277753	0.295616	0.273454	0.293538	0.31404	-0.015784999999999993	nearly-neutral	ENST00000404820	ENSCSAT00000007911	ENSBTAT00000054399	ENSECAT00000025345	Null	XM_018061031.1	ENSCAFT00000019225
ENSG00000187003_ACTL7A	0.158332	0.169922	0.182386	0.164317	0.178025	0.192084	-0.008102999999999999	nearly-neutral	ENST00000333999	ENSCSAT00000018067	ENSBTAT00000025933	ENSECAT00000004994	Null	XM_005684278.2	ENSCAFT00000004478
ENSG00000187017_ESPN	0.159311	0.16921	0.178764	0.183822	0.196455	0.211142	-0.02724499999999999	unclassified	ENST00000636330	ENSCSAT00000017793	ENSBTAT00000045529	ENSECAT00000022074	ENSOART00000013511	XM_018060428.1	ENSCAFT00000048085
ENSG00000187021_PNLIPRP1	0.225887	0.240748	0.255644	0.21272	0.227867	0.244053	0.012881000000000004	nearly-neutral	ENST00000358834	ENSCSAT00000002866	Null	ENSECAT00000017740	Null	Null	ENSCAFT00000018834
ENSG00000187024_PTRH1	0.186043	0.205941	0.229394	0.233926	0.257378	0.28224	-0.05143699999999998	unclassified	ENST00000419060	ENSCSAT00000011846	ENSBTAT00000016930	ENSECAT00000007672	ENSOART00000012844	XM_013967923.2	ENSCAFT00000032028
ENSG00000187033_SAMD7	0.426461	0.453211	0.480894	0.532433	0.554546	0.578123	-0.10133500000000001	unclassified	ENST00000428432	ENSCSAT00000010743	ENSBTAT00000054751	ENSECAT00000014633	ENSOART00000000550	XM_005675339.2	ENSCAFT00000023423
ENSG00000187037_GPR141	0.237174	0.256523	0.276392	0.212889	0.2309	0.249551	0.025623000000000007	unclassified	ENST00000447769	ENSCSAT00000019693	ENSBTAT00000002789	ENSECAT00000002192	ENSOART00000009127	XM_005679184.3	ENSCAFT00000005269
ENSG00000187045_TMPRSS6	0.125647	0.133492	0.141726	0.153101	0.164071	0.175605	-0.030578999999999995	unclassified	ENST00000406856	ENSCSAT00000005654	ENSBTAT00000045605	ENSECAT00000011578	ENSOART00000020900	XM_018048302.1	ENSCAFT00000002359
ENSG00000187051_RPS19BP1	0.220649	0.247716	0.279128	0.239153	0.269546	0.299628	-0.021830000000000016	nearly-neutral	ENST00000334678	ENSCSAT00000004363	ENSBTAT00000023214	ENSECAT00000010384	ENSOART00000018276	XM_005681089.3	ENSCAFT00000044111
ENSG00000187054_TMPRSS11A	0.316284	0.334956	0.354706	0.356947	0.3771	0.398802	-0.042144000000000015	unclassified	ENST00000334830	ENSCSAT00000003260	ENSBTAT00000027052	ENSECAT00000009635	ENSOART00000008673	XM_018049509.1	ENSCAFT00000004476
ENSG00000187066_TMEM262	0.28575	0.326062	0.370297	0.219801	0.247618	0.276756	0.07844400000000001	adaptive	ENST00000530719	ENSCSAT00000005661	Null	ENSECAT00000021688	ENSOART00000013264	XM_013976038.2	ENSCAFT00000044322
ENSG00000187068_C3orf70	0.0554034	0.0655678	0.07776	0.0851244	0.101641	0.117251	-0.0360732	unclassified	ENST00000335012	ENSCSAT00000012067	ENSBTAT00000006865	ENSECAT00000025207	ENSOART00000002428	XM_005675256.3	ENSCAFT00000020954
ENSG00000187079_TEAD1	0.0129906	0.0173549	0.022217	0.0192901	0.0261295	0.0342415	-0.0087746	unclassified	ENST00000527636	ENSCSAT00000002707	ENSBTAT00000038885	ENSECAT00000009242	ENSOART00000008788	XM_018059574.1	ENSCAFT00000012842
ENSG00000187091_PLCD1	0.119782	0.126278	0.13362	0.140008	0.150386	0.160637	-0.02410799999999999	unclassified	ENST00000463876	ENSCSAT00000012290	ENSBTAT00000052073	ENSECAT00000025706	ENSOART00000000833	XM_018066969.1	ENSCAFT00000007940
ENSG00000187094_CCK	0.201259	0.225979	0.254364	0.284477	0.318168	0.35336	-0.092189	unclassified	ENST00000334681	ENSCSAT00000014892	ENSBTAT00000017320	ENSECAT00000014721	ENSOART00000003598	XM_005695576.3	ENSCAFT00000008465
ENSG00000187097_ENTPD5	0.180705	0.196286	0.212819	0.197558	0.214478	0.232415	-0.018192000000000014	unclassified	ENST00000334696	ENSCSAT00000010705	ENSBTAT00000027098	ENSECAT00000014287	ENSOART00000000930	XM_018053982.1	ENSCAFT00000039112
ENSG00000187098_MITF	0.0591781	0.0659011	0.0726195	0.0776156	0.0875105	0.0980763	-0.0216094	unclassified	ENST00000448226	ENSCSAT00000009681	ENSBTAT00000008789	ENSECAT00000006351	ENSOART00000010701	XM_018067157.1	ENSCAFT00000047433
ENSG00000187105_HEATR4	0.467819	0.487947	0.509118	0.436475	0.450484	0.463864	0.037463000000000024	adaptive	ENST00000553558	Null	ENSBTAT00000003681	ENSECAT00000009571	ENSOART00000000545	XM_018053995.1	ENSCAFT00000026657
ENSG00000187109_NAP1L1	0.0442056	0.0526879	0.0622235	0.0707782	0.0839107	0.0986162	-0.031222800000000002	unclassified	ENST00000618691	Null	ENSBTAT00000027852	ENSECAT00000000225	ENSOART00000000764	Null	ENSCAFT00000009190
ENSG00000187118_CMC1	0.127781	0.151711	0.178155	0.144486	0.172385	0.205628	-0.020673999999999998	nearly-neutral	ENST00000418849	ENSCSAT00000017943	ENSBTAT00000025040	ENSECAT00000022248	ENSOART00000015814	XM_018067031.1	ENSCAFT00000008853
ENSG00000187122_SLIT1	0.0788154	0.0831759	0.0879812	0.10039	0.107251	0.114953	-0.024075100000000002	unclassified	ENST00000266058	ENSCSAT00000003921	ENSBTAT00000061296	ENSECAT00000013942	ENSOART00000009766	XM_013975176.2	ENSCAFT00000014303
ENSG00000187123_LYPD6	0.066366	0.0788993	0.0916248	0.111011	0.132702	0.156739	-0.05380269999999998	unclassified	ENST00000334166	ENSCSAT00000014242	ENSBTAT00000064259	ENSECAT00000014924	ENSOART00000010154	XM_018062716.1	ENSCAFT00000048139
ENSG00000187135_VSTM2B	0.167999	0.18579	0.205808	0.225832	0.25019	0.274631	-0.06440000000000001	unclassified	ENST00000335523	ENSCSAT00000002905	ENSBTAT00000063809	ENSECAT00000028984	ENSOART00000000251	XM_018061662.1	ENSCAFT00000012197
ENSG00000187140_FOXD3	0.0551906	0.064787	0.0760313	0.0711482	0.0849446	0.0994122	-0.020157599999999998	unclassified	ENST00000371116	ENSCSAT00000018385	ENSBTAT00000011206	Null	ENSOART00000010489	XM_018046566.1	ENSCAFT00000021812
ENSG00000187144_SPATA21	0.532596	0.56177	0.592243	0.54235	0.563026	0.583315	-0.0012560000000000349	nearly-neutral	ENST00000335496	ENSCSAT00000017679	ENSBTAT00000017662	ENSECAT00000015426	ENSOART00000013032	XM_018066190.1	ENSCAFT00000025199
ENSG00000187147_RNF220	0.0281824	0.0327047	0.0380294	0.0430941	0.0511156	0.0594936	-0.018410899999999994	unclassified	ENST00000355387	ENSCSAT00000017334	ENSBTAT00000016395	ENSECAT00000005223	ENSOART00000001010	XM_018043310.1	ENSCAFT00000036543
ENSG00000187164_SHTN1	0.166955	0.178747	0.191257	0.180422	0.194282	0.208469	-0.015535000000000021	unclassified	ENST00000355371	ENSCSAT00000002845	ENSBTAT00000009971	ENSECAT00000007590	ENSOART00000019500	XM_018041468.1	ENSCAFT00000049412
ENSG00000187166_H1FNT	0.511845	0.554789	0.601283	0.519733	0.552507	0.582991	0.0022820000000000062	nearly-neutral	ENST00000335017	ENSCSAT00000019341	Null	Null	ENSOART00000020996	XM_018049092.1	ENSCAFT00000014317
ENSG00000187189_TSPYL4	0.275005	0.299687	0.324002	0.337789	0.363864	0.389578	-0.06417700000000004	unclassified	ENST00000420283	ENSCSAT00000019063	ENSBTAT00000012028	ENSECAT00000003471	ENSOART00000021745	XM_018053041.1	ENSCAFT00000036758
ENSG00000187210_GCNT1	0.153471	0.163761	0.175011	0.190719	0.204853	0.221283	-0.04109200000000002	unclassified	ENST00000376730	ENSCSAT00000018591	ENSBTAT00000016953	ENSECAT00000021431	ENSOART00000009111	XM_018052088.1	ENSCAFT00000002589
ENSG00000187231_SESTD1	0.0160866	0.0190057	0.0223698	0.0326843	0.0382799	0.0454826	-0.0192742	unclassified	ENST00000428443	ENSCSAT00000011037	ENSBTAT00000038616	ENSECAT00000012633	ENSOART00000018462	XM_018065252.1	ENSCAFT00000022400
ENSG00000187239_FNBP1	0.0708875	0.0763194	0.0824378	0.0909784	0.0995905	0.108939	-0.023271100000000003	unclassified	ENST00000446176	ENSCSAT00000012797	ENSBTAT00000027072	ENSECAT00000014340	ENSOART00000008935	XM_018055967.1	ENSCAFT00000031775
ENSG00000187242_KRT12	0.290145	0.310077	0.331061	0.346424	0.364931	0.383871	-0.054854000000000014	unclassified	ENST00000251643	ENSCSAT00000000858	ENSBTAT00000020622	ENSECAT00000020189	ENSOART00000016769	XM_005693792.2	ENSCAFT00000025387
ENSG00000187244_BCAM	0.264757	0.278561	0.292429	0.284342	0.298419	0.313135	-0.019857999999999987	unclassified	ENST00000270233	ENSCSAT00000001282	ENSBTAT00000012495	ENSECAT00000020169	ENSOART00000010146	XM_018062556.1	ENSCAFT00000007475
ENSG00000187257_RSBN1L	0.231056	0.245053	0.260069	0.261057	0.274057	0.28802	-0.029004000000000002	unclassified	ENST00000334955	ENSCSAT00000009905	ENSBTAT00000020914	ENSECAT00000002713	ENSOART00000019696	XM_018047270.1	ENSCAFT00000006930
ENSG00000187258_NPSR1	0.176853	0.192017	0.207342	0.226664	0.245458	0.265963	-0.053441000000000016	unclassified	ENST00000381539	ENSCSAT00000012995	ENSBTAT00000018290	ENSECAT00000013708	ENSOART00000006424	XM_005679196.2	ENSCAFT00000005104
ENSG00000187260_WDR86	0.119297	0.133086	0.150393	0.141248	0.156087	0.170722	-0.023000999999999994	unclassified	ENST00000469830	ENSCSAT00000004648	ENSBTAT00000008180	ENSECAT00000008050	ENSOART00000004586	XM_018046699.1	ENSCAFT00000007854
ENSG00000187266_EPOR	0.22378	0.237091	0.251687	0.297983	0.315059	0.332428	-0.07796799999999998	unclassified	ENST00000222139	ENSCSAT00000004836	ENSBTAT00000010781	ENSECAT00000008477	ENSOART00000019915	XM_018051120.1	ENSCAFT00000027600
ENSG00000187288_CIDEC	0.221181	0.24203	0.265333	0.275939	0.299173	0.321915	-0.05714300000000003	unclassified	ENST00000383817	ENSCSAT00000008550	ENSBTAT00000010479	ENSECAT00000017988	ENSOART00000006399	XM_018038446.1	ENSCAFT00000008497
ENSG00000187323_DCC	0.0600582	0.0638959	0.0680411	0.0801469	0.0863081	0.092386	-0.022412199999999993	unclassified	ENST00000442544	ENSCSAT00000016197	Null	ENSECAT00000023209	ENSOART00000005153	Null	ENSCAFT00000000254
ENSG00000187325_TAF9B	0.110084	0.129417	0.149785	0.149311	0.171041	0.195444	-0.041623999999999994	unclassified	ENST00000341864	ENSCSAT00000008825	ENSBTAT00000001188	ENSECAT00000010652	ENSOART00000020532	XM_018043790.1	ENSCAFT00000048398
ENSG00000187391_MAGI2	0.077574	0.0835573	0.0897342	0.0788967	0.0862636	0.0930648	-0.002706299999999995	nearly-neutral	ENST00000354212	ENSCSAT00000009953	Null	ENSECAT00000009031	ENSOART00000019076	XM_018047276.1	ENSCAFT00000049514
ENSG00000187398_LUZP2	0.264251	0.288118	0.313372	0.336168	0.361133	0.385505	-0.073015	unclassified	ENST00000336930	ENSCSAT00000003216	ENSBTAT00000001385	ENSECAT00000008854	ENSOART00000008138	XM_018043589.1	ENSCAFT00000016095
ENSG00000187416_LHFPL3	0.0276025	0.0375303	0.0494378	0.0302072	0.0410108	0.0548074	-0.0034804999999999975	unclassified	ENST00000424859	Null	ENSBTAT00000000214	ENSECAT00000017088	Null	XM_018047258.1	ENSCAFT00000042936
ENSG00000187446_CHP1	0.00402755	0.00713574	0.0114452	0.015042	0.0240802	0.0355737	-0.01694446	unclassified	ENST00000334660	ENSCSAT00000005710	ENSBTAT00000038963	ENSECAT00000020958	ENSOART00000022144	XM_005685503.3	ENSCAFT00000015138
ENSG00000187475_HIST1H1T	0.254386	0.280266	0.305723	0.339725	0.376391	0.410326	-0.09612499999999996	unclassified	ENST00000338379	ENSCSAT00000019185	Null	Null	ENSOART00000021859	XM_013974076.2	ENSCAFT00000017393
ENSG00000187486_KCNJ11	0.042061	0.0482845	0.0554811	0.0431733	0.0520407	0.0618174	-0.003756200000000001	unclassified	ENST00000339994	ENSCSAT00000019414	ENSBTAT00000021523	ENSECAT00000001541	Null	XM_005689579.3	ENSCAFT00000013869
ENSG00000187492_CDHR4	0.408454	0.428141	0.447345	0.417933	0.433169	0.449094	-0.0050280000000000324	nearly-neutral	ENST00000412678	Null	ENSBTAT00000007530	ENSECAT00000016414	Null	XM_018038474.1	ENSCAFT00000049617
ENSG00000187498_COL4A1	0.105446	0.110095	0.114759	0.117078	0.122856	0.129102	-0.012761000000000008	unclassified	ENST00000375820	ENSCSAT00000015564	ENSBTAT00000035335	ENSECAT00000022446	ENSOART00000006670	XM_018056364.1	ENSCAFT00000009808
ENSG00000187513_GJA4	0.108191	0.119968	0.132124	0.118152	0.13237	0.145834	-0.012401999999999982	unclassified	ENST00000342280	ENSCSAT00000017875	ENSBTAT00000018428	ENSECAT00000025368	ENSOART00000000502	XM_018041202.1	ENSCAFT00000005799
ENSG00000187522_HSPA14	0.106371	0.116053	0.127181	0.155002	0.169231	0.18403	-0.05317799999999999	unclassified	ENST00000378372	ENSCSAT00000011157	ENSBTAT00000021872	ENSECAT00000020335	ENSOART00000007711	XM_013968498.2	ENSCAFT00000007573
ENSG00000187531_SIRT7	0.0728151	0.0804557	0.0888955	0.0957478	0.109353	0.122573	-0.0288973	unclassified	ENST00000328666	ENSCSAT00000000219	ENSBTAT00000000043	ENSECAT00000020648	ENSOART00000019356	XM_018065442.1	ENSCAFT00000009501
ENSG00000187533_PRR27	0.490918	0.577285	0.678247	0.416354	0.463822	0.513331	0.11346300000000004	unclassified	ENST00000502294	ENSCSAT00000002941	Null	Null	Null	Null	Null
ENSG00000187546_AGMO	0.218376	0.235242	0.253658	0.254192	0.272608	0.291949	-0.03736600000000001	unclassified	ENST00000342526	ENSCSAT00000011487	ENSBTAT00000048415	ENSECAT00000009545	ENSOART00000008919	XM_005678988.3	ENSCAFT00000003797
ENSG00000187550_SBK2	0.128652	0.140012	0.1519	0.152498	0.168233	0.183316	-0.028220999999999996	unclassified	ENST00000413299	ENSCSAT00000016799	ENSBTAT00000008038	ENSECAT00000020305	ENSOART00000001329	XM_018063235.1	ENSCAFT00000004051
ENSG00000187554_TLR5	0.312513	0.327414	0.342071	0.307819	0.318961	0.329831	0.008452999999999988	nearly-neutral	ENST00000366881	ENSCSAT00000018270	ENSBTAT00000000604	Null	ENSOART00000005460	NM_001285699.1	ENSCAFT00000018059
ENSG00000187555_USP7	0.0104851	0.012181	0.0139583	0.0194792	0.0225391	0.0261581	-0.010358099999999999	unclassified	ENST00000344836	ENSCSAT00000006742	ENSBTAT00000007177	ENSECAT00000010341	ENSOART00000005965	XM_018040610.1	ENSCAFT00000030172
ENSG00000187556_NANOS3	0.187388	0.209534	0.235322	0.225822	0.252517	0.280489	-0.04298299999999999	unclassified	ENST00000339133	ENSCSAT00000004470	ENSBTAT00000000513	ENSECAT00000017055	ENSOART00000008756	XM_018051680.1	ENSCAFT00000026271
ENSG00000187566_NHLRC1	0.176923	0.191657	0.206916	0.222732	0.237344	0.254389	-0.045687000000000005	unclassified	ENST00000340650	ENSCSAT00000019196	ENSBTAT00000016029	ENSECAT00000002485	ENSOART00000021884	XM_005696873.3	ENSCAFT00000016124
ENSG00000187569_DPPA3	0.368199	0.465091	0.578226	0.422338	0.495673	0.579393	-0.030581999999999998	nearly-neutral	ENST00000345088	Null	Null	Null	Null	Null	Null
ENSG00000187595_ZNF385C	0.252121	0.272092	0.293882	0.295898	0.31708	0.337227	-0.04498799999999997	unclassified	ENST00000436535	ENSCSAT00000001097	ENSBTAT00000065588	ENSECAT00000017318	ENSOART00000019906	XM_018065103.1	ENSCAFT00000024914
ENSG00000187601_MAGEH1	0.0973974	0.111338	0.127263	0.161279	0.185282	0.208734	-0.073944	unclassified	ENST00000342972	ENSCSAT00000018412	ENSBTAT00000054298	ENSECAT00000004256	ENSOART00000006070	XM_005701769.3	ENSCAFT00000026120
ENSG00000187605_TET3	0.152869	0.159744	0.166579	0.175805	0.185184	0.194215	-0.02543999999999999	unclassified	ENST00000409262	ENSCSAT00000013611	ENSBTAT00000047352	ENSECAT00000011801	ENSOART00000013329	XM_018055023.1	ENSCAFT00000013873
ENSG00000187616_MYMK	0.0592394	0.0671548	0.0750694	0.0783154	0.0901708	0.104555	-0.023015999999999995	unclassified	ENST00000339996	ENSCSAT00000013524	ENSBTAT00000017616	ENSECAT00000012067	ENSOART00000003480	XM_018056156.1	ENSCAFT00000031455
ENSG00000187624_C17orf97	0.386522	0.420815	0.457795	0.463355	0.494889	0.530169	-0.07407400000000003	unclassified	ENST00000360127	ENSCSAT00000012418	ENSBTAT00000064309	ENSECAT00000008888	ENSOART00000012936	XM_013971865.2	ENSCAFT00000050161
ENSG00000187634_SAMD11	0.218367	0.231382	0.244732	0.307188	0.322243	0.336728	-0.090861	unclassified	ENST00000622503	ENSCSAT00000017872	ENSBTAT00000011517	ENSECAT00000007381	ENSOART00000008815	XM_018060574.1	ENSCAFT00000049070
ENSG00000187642_PERM1	0.564279	0.588861	0.613818	0.56878	0.584639	0.600752	0.004221999999999948	nearly-neutral	ENST00000433179	ENSCSAT00000017868	ENSBTAT00000008511	ENSECAT00000024531	ENSOART00000007953	XM_018060568.1	ENSCAFT00000030752
